id,comment
UgyOmzrWoSc87ArZb1B4AaABAg,I can't believe the facts you shared about bombing dams. It's horrible evil history that all Americans need to know. I wish I could talk to my grandfather. Great work
UgyOmzrWoSc87ArZb1B4AaABAg.9hZq5qMVtoO9haqJngAMVR,"*Thanks for watching this, send a direct  message to our Telegram channel right away I will love to hear your thoughts on it and for more enlightenment☝️❤️**"
UgxdOkIr0wglwZEa6sV4AaABAg,Good you are trying to be neutral as possible
UgxX3XLCX0TFNpWjqDl4AaABAg,"Every night I pray to God to liberate the people of North Korea and bring its cruel leaders to justice. I’ve been doing it for over 10 years now and I still have yet to see the change happen. As I wait, many of my Christian brothers and sisters there have to worship in secret or face death. I still refuse to give up though. 🙏✝️🇰🇵"
UgxX3XLCX0TFNpWjqDl4AaABAg.9hZpV0RodIu9haqLQ4xUyN,"*Thanks for watching this, send a direct  message to our Telegram channel right away I will love to hear your thoughts on it and for more enlightenment☝️❤️**"
UgzgPJyQdDbI6dGt1Od4AaABAg,So this is why we got the subway video!!
Ugy8Sx8-pKFVEp9ytil4AaABAg,the Korea has been torn in half... the one who moved on and the one who cant
UgxON7uEDDqpdKD70e94AaABAg,"Excellent work! I'm amazed😨 the video is just too educational! Everything is well put together... The contexts, the imaged, the sounds etc.... Man you've done an amazing job👏👏👏"
UgxON7uEDDqpdKD70e94AaABAg.9hZoS8YwrtI9haqMs2a52k,"*Thanks for watching this, send a direct  message to our Telegram channel right away I will love to hear your thoughts on it and for more enlightenment☝️❤️**"
UgxA1hjyvcIUBaWrPi14AaABAg,"Not gonna lie, I didn’t expect someone to be open minded to think this way. Thanks for sharing! Keep up the solid work!"
UgxA1hjyvcIUBaWrPi14AaABAg.9hZmnXmSlRb9h_-H8Puk0M,Woke librandu
UgxA1hjyvcIUBaWrPi14AaABAg.9hZmnXmSlRb9hZn0dWZwLQ,I appreciate that!!!
UgxC52NkO_WiaR0Ws3x4AaABAg,As a Korean this is facinating and sad.
Ugzq0bS1Blaz7APrCbt4AaABAg,I had to pause  middle of the video and write this comment. Awesome using a Taiwanese flag as China!! Hehehe Xi Jin Ping and his minions would be furious. LOL
Ugw4dK33jFAjCKYdzed4AaABAg,USA has occupied the land in the name of protection. South Korea is a vassal state of USA. Those people are capable of defending themselves but it won't fit USA's propaganda.
Ugw4dK33jFAjCKYdzed4AaABAg.9hZleLHl0-K9haqOCv_Qor,"*Thanks for watching this, send a direct  message to our Telegram channel right away I will love to hear your thoughts on it and for more enlightenment☝️❤️**"
UgzNbn3VsbwGhYhwNxp4AaABAg,"It's crazy how the US nuked Japan, and Japan doesn't hate them for it, but North Korea is holding a vendetta."
UgxF1cWaasqNhL8MItZ4AaABAg,Wow what a great video! I just got to South Korea a couple weeks ago for a rotation in the us army and this put a whole new perspective on why I’m here and my purpose. Thank you for this.
UgxF1cWaasqNhL8MItZ4AaABAg.9hZknaOz-1O9haqPJNiab5,"*Thanks for watching this, send a direct  message to our Telegram channel right away I will love to hear your thoughts on it and for more enlightenment☝️❤️**"
UgwlorW4ZQDpammDZQt4AaABAg,I want to live there 😂💯👊🏻💨💨💨
UgyHtKSi5lh0MLuhVSp4AaABAg,My Grandfather killed many Koreans in the Korean war
Ugwj1RDBWIwHFXtj6Wx4AaABAg,Love how Zane protects Aph all the time  So cute!
UgxugFc-v0cRCCxgEh94AaABAg,"Johnny, great video! Seeing how my country is becoming more and more similar to North Korea, I would like to see a video about Iran and how the recent protests are turning into a revolution against the regime influenced by the Russians. Thank you very much for all the efforts you put into your videos. 

✌🏻for Mahsa Amini and all the innocent men, women and children who lost their lives for freedom."
UgxugFc-v0cRCCxgEh94AaABAg.9hZh4LVNYtD9haqQUmqWyP,"*Thanks for watching this, send a direct  message to our Telegram channel right away I will love to hear your thoughts on it and for more enlightenment☝️❤️**"
UgwsPXqIy1hvWpFQmjx4AaABAg,"I think America takes it more serious because it will be mostly American troops, ships , tanks , and planes that do the fighting if something pops off not saying that Koreans wouldn’t fight but it would be known as USA vs North Korea not south vs the north"
UgzFHNltebJQCbPSHL14AaABAg,19:20
Ugwx43OD7o1aKQH7Ag94AaABAg,I have been to NK. It was strange and fascinating in so many ways. Like being in a strange movie and at the same time so normal.
Ugwx43OD7o1aKQH7Ag94AaABAg.9hZfRj_TkRy9haqRuq-pdV,"*Thanks for watching this, send a direct  message to our Telegram channel right away I will love to hear your thoughts on it and for more enlightenment☝️❤️**"
Ugwji4UTPBuJfhUsaBV4AaABAg,Dunno if the beanie is adding to your credibility...
UgyE5SlWoZv5i-q7IJl4AaABAg,6:32 basically modern borders.
UgxJNdk-QSm4RciqqE94AaABAg,I will never say anything positive about the Government and people of North Korea. It's a nation of cowards  that lets a spoiled fat pus ball hold them hostage and the people just accept it so they deserve starvation and oppression.
UgxHdQgqpqwNkEQCLnx4AaABAg,"13:34 that was way too evil. Like that was not the people of North Korean’s fault, so the bomb dropping was just inhumane"
UgyZFwkY3CvZ6Qot7KR4AaABAg,Pretty poignant doco here.
UgzOO-eAyl08GNFzb414AaABAg,"People.  This is a vacation disguised as journalism.  He took a bus to the border same as everyone else then walked around in Seoul.  Whoop dee doooo.  Anyone can do this and it gives you no more insight into the North and South Koreans than you can find on google.  Also, that city you see through the tourist binoculars is empty.  It’s a fake for people like this guy."
UgzOO-eAyl08GNFzb414AaABAg.9hZWfui3Hna9haqURVpB9I,"*Thanks for watching this, send a direct  message to our Telegram channel right away I will love to hear your thoughts on it and for more enlightenment☝️❤️**"
Ugw-ByqC8KwvT3VNMYF4AaABAg,"One thing i found common in colonizers is that at first they show that they are helping you to get out of a problem them they become the problem for that country and eventually divide them, I can relate it as Britain did it with India, Pakistan and Bangladesh."
Ugyo0y8r63DiyEqa4754AaABAg,"Not only North Korea buddy, yeah because America is messing the world."
UgxjgqCInqw0Tj6PkZx4AaABAg,"I do not like how you portray this,you didn't back up most of your statements with history logs, all you did was shown a conversation of stalin and kim il sung and sold the idea to us like it was the fckin bible and in the end what you did was flash some words at us and called it a day,the rest was blabbering,you didn't mention before the 80s south korea was a shithole and the dream was to unite korea under the north style because it was a dictatorship fixated on making the masses hostage to NOT unite under north rule, because the north compared to the south back then was paradise,it was due to the collapse of the soviet union that the two korea's positions were reversed, the elites in the south see no benefit in dictatorship and became full fledged democracy to further prosper because the north weren't at their necks anymore and the north fearing that people would flee to the south isolated itself from the outside to prevent its people from knowing that they themselves live in hell.I stopped at 15:48 because im done with your bs"
UgzYlpMWaUeWN5xHHWp4AaABAg,It's all the American's fault. See how they destroyed North korea? Evil terrorists! And they try to say Muslims/middle easterners are terrorists
UgzYlpMWaUeWN5xHHWp4AaABAg.9hZRhq-x2Oy9haqVXqJUEV,"*Thanks for watching this, send a direct  message to our Telegram channel right away I will love to hear your thoughts on it and for more enlightenment☝️❤️**"
Ugw3_Jyqy2u56MfPJcJ4AaABAg,"It's not really that surprising that South Koreans don't worry about war. Outsiders when they think of Korea, the conflict between North and South, and the nuclear weapons related new stories are some of the things that come to mind first. But for people living their lives in that context, they're more concerned with things that affect their lives and realities more directly. The war, since it's its been in ceasefire for so long, is more of an abstract. I heard of people living in Kiev that didn't even feel concerned about Russian aggression or invasion, even after the annexation of Crimea. Once it's not impacting your day to day, it doesn't register over other more pressing matters."
Ugyc5DElBEU91ss-n7F4AaABAg,Dirty game of west splitted them.
UgzjnjQSszPdEX2hCN94AaABAg,"I love it how Johnny Harris pretentiously shuffles paper and maps around, making circles and lines and drawings on them, pretending to study in this caboodle of information he seemingly has some exclusive access to, but most probably is transcribed info from Wikipedia or similar, looking all intrigued and worried and overwhelmed. It's so cringingly self-aware and self-important, but more than anything it is so pathetic it works."
UgzjnjQSszPdEX2hCN94AaABAg.9hZPEX-xqQi9hareF8FyZu,Not gonna happen bro. Keep shufflin.
UgzjnjQSszPdEX2hCN94AaABAg.9hZPEX-xqQi9haqWrDy5c2,"*Thanks for watching this, send a direct  message to our Telegram channel right away I will love to hear your thoughts on it and for more enlightenment☝️❤️**"
Ugw-XQSF3whteYR2tM54AaABAg,EVERYONE HATES THE USA.
UgxWf4fvTNRh0vvBL214AaABAg,Man this editing is a bit much
UgxzCWH7zMlmy33bBPx4AaABAg,"If a country/city wants to have bomb shelters for the majority of its citizens, it needs to enforce bomb shelter building by law and then allow businesses to operate in them, so that the shelfters pay for themselves. The perfect example of this is Helsinki, the capital city of Finland. That city has enough purpose-built bomb shelters to shelter around 80% of its citizens, because it is compulsory to build them, and then they become underground parking spaces, public swimming pools, shopping malls, etc. I wish we had the same system in the Baltics, because we're on the same Eastern front from Russia... 
Thanks for the video!"
UgxzCWH7zMlmy33bBPx4AaABAg.9hZOBHRA6Lh9haqZRI4U4r,"*Thanks for watching this, send a direct  message to our Telegram channel right away I will love to hear your thoughts on it and for more enlightenment☝️❤️**"
Ugw-4OcVShiVVKRzLxJ4AaABAg,Thank you for challenging the mainstream media and made up your own mind.
UgyucnPkTtVbtxEoHhV4AaABAg,What was the real reason? Still waiting...
UgwfC4kN_QMjn3oDaXR4AaABAg,"I Find Interest In The Fact That People In America Came To Accept Two Phenomenons That Contradict Common Logic To Be Both Factually True At The Same Time. One, We Are Told, We Are Actively, Supplying Ukraine With Advanced Military Hardware To Fight Off Russians, Who Current Have The Largest Nuclear Weapon Stock Piles, While Publicly Daring Russia & Putin To Even Think About Using Nuclear Weapons In Ukraine With No Fear Of The Consequence That Might Arise From Direct Conflict Between The Two Super Powers. Second, We Are Being Told, North Korea, Who Don't Even Have The Technology To Succesfully Build Even One Missile That Could Potentially Carry A Nuclear War Head & Hit Our Mainland, Let Alone Engage In A Full Blown War With The US & Entire NATO Force That Could Easily Wipe Out North Korea In A Matter Of Few Hours, That Same North Korea Poses A Really Present Threat & Danger To Our Very Existance That We Need To Starve Their Citizens And Constantly Bully Them With Military Drills That Mimic Actual Invasion & War. We Never Pause To Ask, If We Can Dare & Engage In Direct Conflict With The Russians In A Publicly Known Proxy War, How Does North Korea Hypothetically Poses A More Dangerous Threat To Our Very Existance To Justify Our Embargo, Sanctions & Psychological Military Drills On Their Border & Sea? 
Clearly, The Actions Of Our Government & Their Justification Is At Odds When Looking More Closely On Such Contradictions But We Still Never Question, And That's Sadly Very Interesting Because That Means We Are Being Fed Propaganda That We Became A Custom To Ourselves 😂"
